I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-53, 29, 82, 12, -68, 56, 68, 63, 24, 58, 131, -219, 
-48, 39, 87, 4, -68, 63, 63, 63, 24, 63, 122, -224, 
-48, 43, 92, 2, -70, 68, 63, 63, 24, 63, 126, -224, 
-48, 43, 92, 2, -70, 68, 68, 63, 24, 63, 126, -224, 
-39, 53, 92, -7, -65, 73, 73, 63, 29, 58, 126, -224, 
-53, 29, 82, 12, -68, 56, 78, 73, 39, 68, 126, -214, 
-68, 19, 87, 24, -78, 53, 82, 78, 43, 82, 126, -214, 
-82, 14, 97, 34, -90, 56, 87, 78, 43, 82, 131, -214, 
-78, 4, 82, 36, -80, 43, 92, 78, 43, 78, 131, -214, 
-78, 4, 82, 36, -80, 43, 92, 78, 53, 87, 141, -224, 
-78, 4, 82, 36, -80, 43, 87, 78, 53, 87, 141, -224, 
-78, 4, 82, 36, -80, 43, 82, 78, 53, 82, 136, -214, 
-73, 4, 78, 34, -75, 41, 78, 78, 53, 82, 136, -214, 
-63, 9, 73, 26, -68, 41, 97, 92, 58, 82, 141, -209, 
-53, 48, 102, 2, -78, 75, 102, 92, 58, 97, 131, -209, 
-39, 63, 102, -12, -70, 82, 92, 82, 48, 78, 122, -229, 
-48, 58, 107, -4, -78, 82, 97, 87, 58, 78, 126, -224, 
-53, 48, 102, 2, -78, 75, 107, 97, 63, 92, 141, -209, 
-58, 48, 107, 4, -82, 78, 107, 97, 68, 97, 146, -204, 
-63, 48, 112, 7, -87, 80, 107, 97, 73, 102, 151, -200, 
-68, 48, 117, 9, -92, 82, 107, 97, 78, 107, 156, -195, 
-68, 43, 112, 12, -90, 78, 107, 82, 87, 122, 156, -180, 
-73, 34, 107, 19, -90, 70, 102, 82, 87, 122, 156, -175, 
-78, 19, 97, 29, -87, 58, 97, 82, 87, 117, 156, -170, 
-78, 14, 92, 31, -85, 53, 92, 82, 87, 117, 165, -170, 
-82, 39, 122, 21, -102, 80, 107, 92, 107, 126, 170, -170, 
-87, 58, 146, 14, -117, 102, 107, 92, 107, 136, 170, -165, 
-92, 73, 165, 9, -129, 119, 107, 92, 117, 151, 175, -165, 
-97, 78, 175, 9, -136, 126, 107, 92, 131, 161, 180, -161, 
-78, 87, 165, -4, -122, 126, 122, 102, 122, 156, 190, -146, 
-78, 112, 190, -17, -134, 151, 122, 102, 131, 165, 195, -136, 
-73, 131, 204, -29, -139, 168, 126, 102, 141, 165, 204, -122, 
-73, 136, 209, -31, -141, 173, 126, 102, 141, 165, 214, -117, 
-63, 126, 190, -31, -126, 158, 112, 107, 151, 185, 224, -117, 
-63, 117, 180, -26, -122, 148, 107, 107, 151, 190, 229, -112, 
-63, 117, 180, -26, -122, 148, 102, 102, 151, 195, 229, -107, 
-63, 126, 190, -31, -126, 158, 87, 97, 146, 200, 229, -107, 
-39, 136, 175, -48, -107, 156, 63, 97, 141, 190, 224, -117, 
-29, 141, 170, -56, -100, 156, 53, 102, 141, 180, 219, -117, 
-19, 146, 165, -63, -92, 156, 43, 102, 131, 180, 214, -117, 
-9, 156, 165, -73, -87, 161, 24, 102, 126, 170, 209, -117, 
-19, 146, 165, -63, -92, 156, 29, 112, 131, 185, 214, -107, 
-14, 141, 156, -63, -85, 148, 19, 117, 136, 190, 214, -102, 
0, 131, 131, -65, -65, 131, 19, 126, 141, 190, 214, -102, 
4, 112, 107, -58, -51, 109, 14, 131, 131, 190, 209, -97, 
4, 92, 87, -48, -41, 90, 14, 131, 117, 180, 195, -102, 
4, 78, 73, -41, -34, 75, 14, 126, 112, 170, 190, -117, 
9, 58, 48, -34, -19, 53, 14, 126, 102, 165, 185, -126, 
9, 39, 29, -24, -9, 34, 14, 131, 87, 146, 170, -136, 
0, 34, 34, -17, -17, 34, 4, 126, 73, 136, 180, -141, 
-14, 19, 34, -2, -24, 26, 9, 131, 73, 136, 175, -136, 
-9, 14, 24, -2, -17, 19, 14, 131, 68, 131, 170, -131, 
-14, 14, 29, 0, -21, 21, 14, 126, 68, 131, 165, -131, 
-9, 19, 29, -4, -19, 24, 24, 126, 68, 126, 165, -126, 
4, 24, 19, -14, -7, 21, 24, 126, 68, 126, 165, -122, 
14, 29, 14, -21, 0, 21, 24, 131, 63, 126, 170, -112, 
19, 43, 24, -31, -2, 34, 24, 131, 58, 122, 170, -107, 
14, 34, 19, -24, -2, 26, 29, 136, 68, 131, 156, -122, 
0, 24, 24, -12, -12, 24, 43, 141, 68, 126, 156, -122, 
-9, 9, 19, 0, -14, 14, 53, 146, 68, 126, 156, -122, 
-24, 4, 29, 9, -26, 17, 63, 151, 68, 126, 151, -131, 
-39, 14, 53, 12, -46, 34, 63, 136, 78, 126, 156, -122, 
-43, 4, 48, 19, -46, 26, 63, 136, 78, 131, 161, -122, 
-63, 0, 63, 31, -63, 31, 82, 136, 78, 136, 165, -126, 
-58, 0, 58, 29, -58, 29, 87, 146, 82, 141, 170, -126, 
-73, 9, 82, 31, -78, 46, 82, 136, 92, 146, 175, -122, 
-73, 14, 87, 29, -80, 51, 92, 136, 92, 151, 180, -117, 
-78, 19, 97, 29, -87, 58, 92, 136, 92, 156, 180, -112, 
-78, 24, 102, 26, -90, 63, 92, 136, 92, 161, 180, -107, 
-87, 9, 97, 39, -92, 53, 92, 136, 78, 136, 170, -97, 
-92, 4, 97, 43, -95, 51, 92, 136, 68, 131, 165, -107, 
-92, 0, 92, 46, -92, 46, 97, 136, 58, 122, 165, -107, 
-92, -4, 87, 48, -90, 41, 97, 136, 53, 117, 170, -107, 
-78, -4, 73, 41, -75, 34, 97, 136, 58, 117, 156, -112, 
-82, -9, 73, 46, -78, 31, 92, 136, 58, 117, 151, -122, 
-78, -9, 68, 43, -73, 29, 87, 136, 58, 117, 141, -131, 
-73, -14, 58, 43, -65, 21, 82, 136, 58, 117, 136, -141, 
-63, -29, 34, 46, -48, 2, 87, 136, 63, 126, 122, -141, 
-63, -29, 34, 46, -48, 2, 87, 136, 58, 126, 117, -141, 
-63, -29, 34, 46, -48, 2, 87, 131, 58, 126, 112, -141, 
-73, -34, 39, 53, -56, 2, 87, 131, 58, 126, 107, -146, 
-82, -34, 48, 58, -65, 7, 87, 141, 68, 146, 112, -136, 
-82, -24, 58, 53, -70, 17, 87, 141, 73, 156, 122, -122, 
-92, -9, 82, 51, -87, 36, 87, 141, 78, 165, 131, -112, 
-102, 0, 102, 51, -102, 51, 87, 141, 82, 170, 141, -102, 
-78, 9, 87, 34, -82, 48, 92, 151, 78, 161, 126, -102, 
-58, 0, 58, 29, -58, 29, 102, 146, 63, 141, 117, -102, 
-68, -43, 24, 56, -46, -9, 117, 151, 58, 141, 112, -112, 
-68, -53, 14, 61, -41, -19, 112, 170, 78, 161, 122, -112, 
-68, -19, 48, 43, -58, 14, 126, 185, 107, 175, 131, -112, 
-68, -9, 58, 39, -63, 24, 117, 200, 126, 185, 141, -107, 
-63, 0, 63, 31, -63, 31, 117, 229, 136, 200, 151, -112, 
-34, 29, 63, 2, -48, 46, 117, 258, 146, 219, 161, -92, 
-19, 24, 43, -2, -31, 34, 97, 273, 131, 209, 151, -78, 
9, -9, -19, 0, 14, -14, 53, 287, 97, 190, 131, -87, 
87, -24, -112, -31, 100, -68, 9, 326, 73, 180, 126, -82, 
180, -34, -214, -73, 197, -124, -34, 385, 43, 161, 117, -78, 
244, -34, -278, -104, 261, -156, -92, 419, 0, 151, 122, -68, 
292, -4, -297, -143, 295, -151, -151, 429, -29, 136, 131, -34, 
341, 19, -322, -180, 331, -151, -204, 414, -68, 122, 126, -34, 
409, 29, -380, -219, 395, -175, -268, 380, -97, 112, 136, 0, 
497, 73, -424, -285, 461, -175, -361, 322, -146, 107, 165, 58, 
561, 107, -453, -334, 507, -173, -468, 239, -268, 63, 165, 82, 
590, 107, -483, -348, 536, -187, -556, 141, -439, -24, 126, 87, 
610, 53, -556, -331, 583, -251, -629, 39, -570, -92, 92, 97, 
634, -9, -644, -312, 639, -326, -688, -97, -707, -180, 63, 97, 
668, -48, -717, -309, 692, -383, -775, -229, -863, -273, 14, 87, 
732, -34, -766, -348, 749, -400, -902, -351, -1000, -336, -4, 107, 
834, 0, -834, -417, 834, -417, -1029, -468, -1078, -380, -4, 126, 
912, -9, -922, -451, 917, -466, -1127, -570, -1156, -448, -4, 146, 
995, -68, -1063, -463, 1029, -566, -1200, -663, -1249, -527, -29, 165, 
1078, -126, -1205, -475, 1141, -666, -1268, -751, -1356, -605, -68, 170, 
1156, -146, -1302, -505, 1229, -724, -1327, -834, -1439, -673, -102, 175, 
1205, -156, -1361, -524, 1283, -758, -1351, -902, -1483, -707, -126, 165, 
1215, -200, -1415, -507, 1315, -807, -1371, -961, -1537, -751, -170, 136, 
1234, -292, -1527, -470, 1381, -910, -1371, -990, -1581, -810, -229, 102, 
1273, -405, -1678, -434, 1476, -1041, -1342, -1000, -1629, -883, -287, 58, 
1288, -492, -1781, -397, 1534, -1137, -1293, -1029, -1659, -927, -336, 19, 
1244, -585, -1830, -329, 1537, -1207, -1239, -1083, -1659, -956, -380, -19, 
1180, -644, -1825, -268, 1503, -1234, -1161, -1117, -1649, -990, -444, -102, 
1093, -722, -1815, -185, 1454, -1268, -1068, -1117, -1634, -1044, -522, -200, 
1054, -795, -1849, -129, 1451, -1322, -990, -1073, -1615, -1068, -575, -287, 
1054, -854, -1908, -100, 1481, -1381, -932, -1019, -1586, -1078, -605, -336, 
1044, -883, -1927, -80, 1485, -1405, -883, -966, -1546, -1063, -624, -370, 
1015, -878, -1893, -68, 1454, -1385, -834, -946, -1493, -1034, -624, -385, 
980, -878, -1859, -51, 1420, -1368, -775, -956, -1454, -1015, -629, -405, 
927, -927, -1854, 0, 1390, -1390, -712, -956, -1434, -1024, -673, -463, 
893, -985, -1878, 46, 1385, -1432, -653, -927, -1410, -1044, -727, -546, 
863, -1005, -1869, 70, 1366, -1437, -605, -902, -1366, -1049, -790, -629, 
810, -1024, -1834, 107, 1322, -1429, -551, -854, -1332, -1049, -824, -702, 
736, -1034, -1771, 148, 1254, -1403, -502, -800, -1298, -1039, -854, -766, 
692, -1015, -1708, 161, 1200, -1361, -473, -761, -1249, -1015, -844, -800, 
683, -941, -1625, 129, 1154, -1283, -453, -732, -1200, -980, -814, -780, 
683, -868, -1551, 92, 1117, -1210, -439, -702, -1137, -912, -761, -727, 
668, -819, -1488, 75, 1078, -1154, -409, -663, -1039, -824, -683, -649, 
634, -780, -1415, 73, 1024, -1098, -370, -610, -932, -722, -585, -546, 
614, -702, -1317, 43, 966, -1010, -331, -546, -839, -644, -527, -483, 
580, -614, -1195, 17, 888, -905, -326, -488, -766, -585, -488, -453, 
570, -531, -1102, -19, 836, -817, -341, -429, -697, -536, -448, -429, 
600, -463, -1063, -68, 832, -763, -356, -370, -610, -468, -414, -419, 
624, -390, -1015, -117, 819, -702, -341, -297, -522, -405, -366, -395, 
624, -366, -990, -129, 807, -678, -307, -239, -478, -366, -336, -385, 
580, -356, -936, -112, 758, -646, -287, -200, -444, -331, -312, -380, 
536, -302, -839, -117, 688, -570, -248, -136, -380, -278, -268, -346, 
473, -234, -707, -119, 590, -470, -204, -87, -331, -209, -209, -283, 
424, -185, -610, -119, 517, -397, -190, -82, -297, -185, -180, -248, 
375, -131, -507, -122, 441, -319, -180, -82, -253, -161, -161, -248, 
307, -107, -414, -100, 361, -261, -136, -58, -190, -107, -126, -224, 
195, -97, -292, -48, 244, -195, -58, -19, -97, -39, -73, -185, 
78, -53, -131, -12, 104, -92, -4, 19, -19, 29, -14, -151, 
-19, 4, 24, 7, -21, 14, 29, 34, 34, 82, 34, -136, 
-97, 29, 126, 34, -112, 78, 78, 63, 82, 122, 68, -117, 
-151, 39, 190, 56, -170, 114, 117, 87, 117, 156, 87, -92, 
-170, 39, 209, 65, -190, 124, 136, 87, 136, 175, 102, -78, 
-180, 29, 209, 75, -195, 119, 151, 92, 146, 185, 112, -68, 
-180, 29, 209, 75, -195, 119, 151, 97, 141, 185, 117, -63, 
-180, 39, 219, 70, -200, 129, 151, 97, 146, 180, 117, -73, 
-175, 43, 219, 65, -197, 131, 151, 92, 151, 185, 112, -73, 
-180, 43, 224, 68, -202, 134, 146, 87, 151, 190, 107, -73, 
-175, 48, 224, 63, -200, 136, 141, 82, 156, 190, 102, -78, 
-175, 58, 234, 58, -204, 146, 146, 87, 170, 190, 107, -73, 
-180, 58, 239, 61, -209, 148, 151, 87, 170, 195, 112, -73, 
-185, 58, 244, 63, -214, 151, 161, 78, 170, 200, 112, -68, 
-185, 58, 244, 63, -214, 151, 165, 78, 170, 200, 117, -68, 
-190, 43, 234, 73, -212, 139, 170, 87, 161, 190, 107, -68, 
-204, 43, 248, 80, -226, 146, 175, 87, 170, 195, 117, -58, 
-219, 39, 258, 90, -239, 148, 180, 87, 175, 200, 122, -53, 
-209, 48, 258, 80, -234, 153, 180, 92, 180, 204, 122, -53, 
-200, 58, 258, 70, -229, 158, 175, 87, 185, 209, 112, -48, 
-214, 53, 268, 80, -241, 161, 170, 87, 185, 209, 117, -48, 
-219, 53, 273, 82, -246, 163, 161, 82, 185, 209, 117, -63, 
-224, 53, 278, 85, -251, 165, 151, 73, 180, 209, 112, -63, 
-224, 58, 283, 82, -253, 170, 151, 73, 180, 204, 97, -53, 
-224, 68, 292, 78, -258, 180, 156, 73, 185, 204, 97, -53, 
-224, 73, 297, 75, -261, 185, 156, 73, 185, 214, 102, -53, 
-224, 87, 312, 68, -268, 200, 161, 73, 185, 214, 102, -53, 
-214, 87, 302, 63, -258, 195, 170, 78, 204, 229, 117, -43, 
-224, 78, 302, 73, -263, 190, 170, 92, 209, 229, 126, -29, 
-234, 78, 312, 78, -273, 195, 175, 97, 214, 229, 141, -24, 
-234, 87, 322, 73, -278, 204, 180, 102, 214, 229, 151, -19, 
-244, 82, 326, 80, -285, 204, 170, 92, 219, 219, 141, -29, 
-248, 82, 331, 82, -290, 207, 170, 92, 219, 224, 136, -43, 
-263, 87, 351, 87, -307, 219, 170, 97, 214, 224, 126, -53, 
-273, 82, 356, 95, -314, 219, 170, 97, 209, 224, 117, -63, 
-258, 78, 336, 90, -297, 207, 161, 87, 209, 214, 107, -63, 
-248, 82, 331, 82, -290, 207, 165, 97, 219, 224, 107, -63, 
-239, 92, 331, 73, -285, 212, 161, 97, 234, 229, 117, -63, 
-229, 107, 336, 61, -283, 222, 156, 102, 234, 234, 117, -68, 
-239, 112, 351, 63, -295, 231, 170, 107, 253, 244, 126, -58, 
-239, 112, 351, 63, -295, 231, 175, 112, 258, 244, 126, -53, 
-239, 112, 351, 63, -295, 231, 180, 122, 263, 248, 136, -48, 
-248, 112, 361, 68, -305, 236, 195, 126, 268, 248, 136, -48, 
-268, 102, 370, 82, -319, 236, 200, 126, 273, 258, 131, -34, 
-273, 107, 380, 82, -326, 244, 200, 131, 287, 258, 131, -34, 
-297, 112, 409, 92, -353, 261, 204, 131, 287, 253, 131, -29, 
-312, 122, 434, 95, -373, 278, 209, 131, 292, 253, 136, -29, 
-312, 112, 424, 100, -368, 268, 200, 126, 307, 273, 141, -24, 
-312, 112, 424, 100, -368, 268, 200, 131, 317, 283, 146, -19, 
-326, 112, 439, 107, -383, 275, 214, 141, 331, 292, 165, -14, 
-322, 117, 439, 102, -380, 278, 229, 146, 346, 302, 170, -9, 
-326, 131, 458, 97, -392, 295, 219, 151, 351, 292, 180, -19, 
-341, 141, 483, 100, -412, 312, 229, 151, 361, 302, 180, -19, 
-346, 146, 492, 100, -419, 319, 234, 156, 370, 307, 185, -24, 
-351, 156, 507, 97, -429, 331, 239, 161, 375, 312, 190, -29, 
-341, 165, 507, 87, -424, 336, 248, 165, 370, 322, 180, -43, 
-341, 165, 507, 87, -424, 336, 253, 185, 390, 326, 175, -43, 
-351, 170, 522, 90, -436, 346, 263, 190, 395, 326, 170, -48, 
-366, 175, 541, 95, -453, 358, 268, 190, 419, 331, 165, -53, 
-390, 175, 566, 107, -478, 370, 268, 200, 434, 346, 175, -53, 
-400, 175, 575, 112, -488, 375, 273, 204, 448, 356, 185, -58, 
-419, 180, 600, 119, -509, 390, 278, 214, 453, 361, 185, -53, 
-434, 185, 619, 124, -527, 402, 297, 229, 473, 380, 185, -43, 
-429, 185, 614, 122, -522, 400, 317, 239, 502, 390, 195, -34, 
-439, 185, 624, 126, -531, 405, 317, 248, 517, 405, 200, -34, 
-448, 195, 644, 126, -546, 419, 336, 253, 531, 414, 200, -34, 
-458, 219, 678, 119, -568, 448, 336, 268, 536, 424, 204, -34, 
-468, 234, 702, 117, -585, 468, 346, 283, 541, 434, 219, -34, 
-463, 234, 697, 114, -580, 466, 361, 297, 566, 439, 224, -24, 
-468, 229, 697, 119, -583, 463, 366, 322, 575, 453, 224, -24, 
-473, 229, 702, 122, -588, 466, 375, 341, 595, 448, 229, -24, 
-478, 219, 697, 129, -588, 458, 380, 356, 629, 463, 234, -19, 
-488, 229, 717, 129, -602, 473, 390, 380, 653, 488, 239, -4, 
-492, 244, 736, 124, -614, 490, 400, 414, 683, 517, 263, 4, 
-502, 258, 761, 122, -631, 509, 400, 434, 697, 536, 263, 9, 
-512, 263, 775, 124, -644, 519, 395, 434, 697, 541, 258, -4, 
-512, 283, 795, 114, -653, 539, 395, 448, 707, 546, 263, 4, 
-517, 283, 800, 117, -658, 541, 395, 473, 717, 561, 278, 4, 
-517, 292, 810, 112, -663, 551, 395, 483, 717, 566, 283, 9, 
-502, 312, 814, 95, -658, 563, 380, 483, 736, 561, 287, 0, 
-483, 331, 814, 75, -649, 573, 370, 492, 741, 575, 292, 9, 
-478, 346, 824, 65, -651, 585, 356, 512, 746, 580, 292, 9, 
-458, 351, 810, 53, -634, 580, 346, 517, 746, 585, 292, 14, 
-458, 336, 795, 61, -627, 566, 331, 517, 746, 585, 302, 43, 
-444, 341, 785, 51, -614, 563, 322, 517, 746, 595, 317, 58, 
-434, 346, 780, 43, -607, 563, 302, 517, 741, 595, 326, 73, 
-414, 341, 756, 36, -585, 549, 297, 517, 732, 595, 331, 78, 
-405, 336, 741, 34, -573, 539, 283, 502, 717, 585, 346, 87, 
-380, 336, 717, 21, -549, 527, 273, 492, 707, 585, 346, 92, 
-336, 322, 658, 7, -497, 490, 258, 492, 688, 585, 351, 97, 
-326, 322, 649, 2, -488, 485, 234, 483, 668, 580, 351, 102, 
-307, 331, 639, -12, -473, 485, 219, 468, 644, 566, 341, 97, 
-263, 336, 600, -36, -431, 468, 190, 453, 624, 546, 331, 102, 
-244, 331, 575, -43, -409, 453, 170, 424, 595, 527, 322, 102, 
-214, 317, 531, -51, -373, 424, 151, 400, 566, 512, 317, 102, 
-219, 317, 536, -48, -378, 427, 136, 375, 536, 488, 297, 112, 
-200, 312, 512, -56, -356, 412, 112, 351, 502, 463, 292, 112, 
-180, 302, 483, -61, -331, 392, 112, 322, 458, 424, 278, 102, 
-175, 292, 468, -58, -322, 380, 102, 297, 429, 390, 253, 97, 
-165, 268, 434, -51, -300, 351, 92, 278, 405, 375, 248, 87, 
-146, 234, 380, -43, -263, 307, 73, 253, 385, 370, 239, 87, 
-122, 200, 322, -39, -222, 261, 53, 234, 366, 356, 224, 68, 
-107, 185, 292, -39, -200, 239, 43, 214, 341, 341, 209, 63, 
-82, 180, 263, -48, -173, 222, 29, 185, 307, 331, 209, 63, 
-78, 156, 234, -39, -156, 195, 19, 161, 278, 317, 200, 63, 
-73, 161, 234, -43, -153, 197, 4, 131, 253, 292, 190, 58, 
-58, 161, 219, -51, -139, 190, 0, 112, 229, 278, 180, 43, 
-53, 131, 185, -39, -119, 158, 0, 97, 195, 244, 156, 29, 
-43, 97, 141, -26, -92, 119, -4, 82, 165, 195, 126, 19, 
-39, 92, 131, -26, -85, 112, -9, 68, 151, 170, 97, 14, 
-39, 78, 117, -19, -78, 97, -9, 53, 141, 156, 73, 9, 
-53, 48, 102, 2, -78, 75, -4, 58, 131, 146, 73, 0, 
-43, 39, 82, 2, -63, 61, 0, 48, 122, 146, 73, -9, 
-48, 34, 82, 7, -65, 58, 0, 39, 112, 151, 63, -4, 
-53, 34, 87, 9, -70, 61, 4, 29, 97, 151, 63, -9, 
-58, 39, 97, 9, -78, 68, -4, 29, 87, 141, 73, -4, 
-68, 39, 107, 14, -87, 73, -9, 14, 82, 136, 68, -9, 
-73, 43, 117, 14, -95, 80, -9, 9, 82, 136, 73, -9, 
-73, 48, 122, 12, -97, 85, -9, 4, 82, 131, 78, -9, 
-63, 48, 112, 7, -87, 80, -19, 0, 63, 117, 58, -24, 
-63, 39, 102, 12, -82, 70, -19, -4, 58, 102, 48, -39, 
-68, 39, 107, 14, -87, 73, -19, -9, 58, 92, 34, -48, 
-68, 39, 107, 14, -87, 73, -29, -9, 53, 92, 24, -58, 
-53, 24, 78, 14, -65, 51, -24, -4, 58, 97, 24, -53, 
-39, 19, 58, 9, -48, 39, -14, -4, 58, 97, 24, -48, 
-34, 14, 48, 9, -41, 31, -4, -4, 53, 97, 29, -43, 
-34, 9, 43, 12, -39, 26, 0, -4, 53, 97, 34, -43, 
-43, 0, 43, 21, -43, 21, -4, -14, 48, 78, 14, -58, 
-48, -4, 43, 26, -46, 19, -4, -14, 43, 73, 9, -58, 
-53, -14, 39, 34, -46, 12, 0, -14, 39, 68, 0, -58, 
-48, -14, 34, 31, -41, 9, 4, -14, 39, 58, -9, -58, 
-48, -9, 39, 29, -43, 14, 14, -9, 58, 78, 4, -43, 
-58, 0, 58, 29, -58, 29, 14, 0, 73, 102, 19, -39, 
-68, 14, 82, 26, -75, 48, 14, 4, 82, 112, 39, -34, 
-58, 24, 82, 17, -70, 53, 14, 9, 92, 117, 53, -29, 
-58, 34, 92, 12, -75, 63, 14, 4, 82, 112, 39, -34, 
-58, 34, 92, 12, -75, 63, 9, 0, 73, 107, 34, -39, 
-58, 34, 92, 12, -75, 63, 4, -4, 63, 97, 24, -34, 
-53, 34, 87, 9, -70, 61, 0, -9, 53, 92, 19, -39, 
-63, 43, 107, 9, -85, 75, 0, -14, 68, 102, 39, -39, 
-63, 48, 112, 7, -87, 80, -4, -14, 68, 107, 43, -34, 
-68, 58, 126, 4, -97, 92, -4, -14, 68, 107, 48, -29, 
-68, 63, 131, 2, -100, 97, -4, -14, 68, 107, 43, -29, 
-63, 78, 141, -7, -102, 109, 4, -4, 73, 97, 43, -29, 
-68, 48, 117, 9, -92, 82, 14, -4, 82, 102, 39, -29, 
-48, 19, 68, 14, -58, 43, 9, 0, 82, 112, 43, -19, 
-29, 48, 78, -9, -53, 63, 9, 0, 97, 136, 39, -29, 
-43, 48, 92, -2, -68, 70, 9, -9, 107, 136, 48, -19, 
-48, 48, 97, 0, -73, 73, 9, -9, 107, 136, 48, -19, 
-53, 48, 102, 2, -78, 75, 9, -9, 107, 136, 48, -19, 
-58, 48, 107, 4, -82, 78, 9, -9, 107, 136, 48, -19, 
-68, 43, 112, 12, -90, 78, 19, -4, 112, 136, 43, -14, 
-73, 34, 107, 19, -90, 70, 24, 4, 107, 131, 39, -9, 
-78, 19, 97, 29, -87, 58, 29, 14, 102, 122, 34, -4, 
-78, 14, 92, 31, -85, 53, 34, 24, 97, 117, 39, -4, 
-78, 39, 117, 19, -97, 78, 29, 19, 117, 126, 43, 0, 
-78, 68, 146, 4, -112, 107, 29, 14, 117, 136, 43, 0, 
-78, 92, 170, -7, -124, 131, 29, 9, 126, 151, 48, -4, 
-78, 107, 185, -14, -131, 146, 29, 4, 141, 161, 53, -4, 
-58, 112, 170, -26, -114, 141, 34, 4, 151, 175, 68, 0, 
-58, 131, 190, -36, -124, 161, 34, 4, 161, 185, 68, 9, 
-53, 146, 200, -46, -126, 173, 39, 4, 170, 185, 73, 24, 
-53, 146, 200, -46, -126, 173, 39, 4, 170, 185, 78, 29, 
-43, 156, 200, -56, -122, 178, 29, 4, 170, 204, 92, 34, 
-43, 156, 200, -56, -122, 178, 19, 0, 170, 209, 102, 43, 
-43, 165, 209, -61, -126, 187, 9, -9, 170, 214, 107, 53, 
-43, 185, 229, -70, -136, 207, -9, -19, 165, 219, 112, 58, 
-48, 180, 229, -65, -139, 204, -19, -9, 151, 200, 97, 48, 
-48, 170, 219, -61, -134, 195, -24, -4, 151, 180, 92, 48, 
-48, 161, 209, -56, -129, 185, -29, -4, 141, 170, 87, 48, 
-48, 156, 204, -53, -126, 180, -43, -4, 136, 151, 82, 48, 
-39, 146, 185, -53, -112, 165, -48, 4, 146, 156, 82, 53, 
-34, 141, 175, -53, -104, 158, -58, 9, 146, 161, 78, 53, 
-19, 131, 151, -56, -85, 141, -58, 19, 146, 161, 73, 48, 
-14, 112, 126, -48, -70, 119, -63, 24, 131, 161, 63, 48, 
-14, 92, 107, -39, -61, 100, -53, 34, 122, 146, 53, 34, 
-14, 78, 92, -31, -53, 85, -53, 29, 122, 141, 43, 19, 
-9, 58, 68, -24, -39, 63, -53, 29, 117, 141, 34, 9, 
-9, 39, 48, -14, -29, 43, -53, 34, 107, 126, 14, 0, 
-4, 43, 48, -19, -26, 46, -58, 24, 92, 126, 24, 0, 
-4, 39, 43, -17, -24, 41, -58, 24, 92, 126, 19, 0, 
14, 43, 29, -29, -7, 36, -58, 19, 87, 122, 14, 0, 
24, 53, 29, -39, -2, 41, -63, 9, 87, 122, 9, -4, 
24, 63, 39, -43, -7, 51, -73, -9, 82, 112, 14, 0, 
34, 63, 29, -48, 2, 46, -73, -9, 78, 107, 19, 4, 
39, 63, 24, -51, 7, 43, -73, -4, 68, 102, 29, 14, 
39, 73, 34, -56, 2, 53, -73, -4, 58, 92, 34, 19, 
34, 63, 29, -48, 2, 46, -63, 4, 68, 82, 19, 14, 
19, 53, 34, -36, -7, 43, -53, 4, 68, 78, 19, 14, 
9, 39, 29, -24, -9, 34, -48, 4, 68, 78, 19, 14, 
-4, 34, 39, -14, -21, 36, -43, 4, 68, 78, 14, 4, 
-24, 19, 43, 2, -34, 31, -19, 9, 68, 82, 4, 4, 
-34, 4, 39, 14, -36, 21, -14, 9, 68, 82, 4, -4, 
-58, -4, 53, 31, -56, 24, 9, 9, 68, 82, 4, -19, 
-58, -9, 48, 34, -53, 19, 19, 19, 73, 82, 4, -29, 
-63, 0, 63, 31, -63, 31, 9, 9, 73, 73, 14, -19, 
-63, 4, 68, 29, -65, 36, 14, 9, 73, 73, 14, -19, 
-68, 9, 78, 29, -73, 43, 9, 9, 73, 73, 9, -19, 
-68, 14, 82, 26, -75, 48, 4, 9, 73, 73, 4, -19, 
-78, 4, 82, 36, -80, 43, 14, 19, 73, 53, -4, -9, 
-82, 4, 87, 39, -85, 46, 14, 19, 68, 53, -9, -19, 
-82, 4, 87, 39, -85, 46, 19, 19, 63, 48, -9, -19, 
-82, 4, 87, 39, -85, 46, 19, 19, 63, 48, -4, -19, 
-78, 4, 82, 36, -80, 43, 24, 19, 78, 53, 4, -4, 
-82, 0, 82, 41, -82, 41, 24, 19, 78, 58, 4, -4, 
-78, 0, 78, 39, -78, 39, 24, 19, 78, 63, 0, -4, 
-73, -4, 68, 39, -70, 31, 24, 19, 78, 68, 0, -4, 
-73, -14, 58, 43, -65, 21, 9, 9, 63, 68, 0, -14, 
-73, -9, 63, 41, -68, 26, 9, 9, 58, 68, 0, -14, 
-73, -4, 68, 39, -70, 31, 9, 4, 58, 68, 0, -14, 
-82, -4, 78, 43, -80, 36, 9, 4, 58, 68, 0, -19, 
-82, -14, 68, 48, -75, 26, 19, 4, 63, 63, -4, -19, 
-73, -14, 58, 43, -65, 21, 19, 4, 63, 58, -4, -14, 
-73, -9, 63, 41, -68, 26, 19, 4, 63, 53, -4, -14, 
-73, -9, 63, 41, -68, 26, 19, 4, 63, 43, -4, -14, 
-87, -9, 78, 48, -82, 34, 43, 4, 39, 14, -29, -34, 
